order_id,customer_id,customer_email,customer_phone,product_sku,product_name,category,city,quantity,unit_price,mrp,discount_pct,revenue,payment_method,order_status,order_date,is_returned,customer_email_is_null,customer_phone_is_null,revenue_is_null
ORD101149,CUST4928,7816da3e46b89d8d,440f6b23983437ba,SKU-009,34c4bf1f0d0594ec,Home,Chennai,5,826.38,999,17.3,4131.9,COD,shipped,2025-10-13,0,0,0,0
ORD100982,CUST2895,nan,nan,SKU-005,91d9bffab83acca4,Bags,Hyderabad,5,2244.68,2499,10.2,11223.4,Net Banking,delivered,2026-01-22,0,1,1,0
ORD100867,CUST1348,5ac8952e8785a5dc,1800758556663483,SKU-004,a7c9ac52a64b790c,Appliances,Mumbai,5,3801.83,4999,23.9,19009.15,Wallet,delivered,2025-12-08,0,0,0,0
ORD100860,CUST1051,9a7ffb8d3b89bb6e,c654b5d821de3c2f,SKU-001,5cb733bab29ce00d,Electronics,Delhi,2,3399.4,4199,19.0,6798.8,Wallet,delivered,2025-10-20,0,0,0,0
ORD100846,CUST4127,03e26eadd9ec377b,8fa79ea48f3ab809,SKU-010,3698eeb2a7c00e49,Electronics,Mumbai,1,2845.96,3499,18.7,2845.96,UPI,delivered,2025-10-04,0,0,0,0
ORD100954,CUST1620,5bf39bb236f7acba,e09940030c0d9299,SKU-006,2e5a38b444f293be,Electronics,Delhi,5,12256.99,14999,18.3,61284.95,UPI,delivered,2026-03-17,0,0,0,0
ORD100856,CUST1342,4bdcb1de85e81d37,ac50de6735816611,SKU-007,a0ca9fcc2e211a4d,Apparel,Ahmedabad,4,3458.34,3999,13.5,13833.36,Credit Card,delivered,2026-01-07,0,0,0,0
ORD100132,CUST4486,fb84ae015f668d3b,d7686c8121b15ee6,SKU-005,91d9bffab83acca4,Bags,Pune,1,2229.99,2499,10.8,2229.99,UPI,delivered,2026-02-10,0,0,0,0
ORD100613,CUST1966,5046a5022ac7ab43,890f4a7285425ef3,SKU-007,a0ca9fcc2e211a4d,Apparel,Delhi,3,3605.1,3999,9.8,10815.3,Debit Card,returned,2025-11-05,1,0,0,0
ORD100833,CUST1785,20a1e29fa548cc96,a5cc1f853af5085d,SKU-008,d4ed859acbd2c963,Nutrition,Bangalore,2,1891.29,2199,14.0,3782.58,Net Banking,delivered,2025-11-02,0,0,0,0
ORD100626,CUST4057,c40aa26c58c14579,b576612ff1bffaae,SKU-002,cdaf51ea49970fea,Footwear,Chennai,2,3198.33,3499,8.6,6396.66,Debit Card,shipped,2025-12-13,0,0,0,0
ORD100439,CUST4696,80faf573cc4bb45f,04f6d8f131fd96b1,SKU-009,34c4bf1f0d0594ec,Home,Bangalore,4,850.56,999,14.9,3402.24,COD,cancelled,2025-12-30,0,0,0,0
ORD100633,CUST4128,874278fd9fa764e4,6ec98ea07df2bf0d,SKU-009,34c4bf1f0d0594ec,Home,Bangalore,3,829.9,999,16.9,2489.7,Wallet,processing,2026-02-03,0,0,0,0
ORD100318,CUST2362,e9c775d02f14a9ce,25a8b9aafdbf41fc,SKU-003,10259d3e3df7395d,Fitness,Bangalore,3,1245.37,1299,4.1,3736.1099999999997,Wallet,delivered,2026-02-02,0,0,0,0
ORD100346,CUST1858,36cc76ae4d28848e,2581bdd845475a3d,SKU-010,3698eeb2a7c00e49,Electronics,Pune,5,2763.07,3499,21.0,13815.35,UPI,delivered,2025-11-21,0,0,0,0
ORD100669,CUST1655,nan,01eaade95be3d01b,SKU-004,a7c9ac52a64b790c,Appliances,Hyderabad,1,4266.65,4999,14.6,4266.65,Credit Card,processing,2026-03-12,0,1,0,0
ORD100315,CUST1365,ab967c0c976f3377,6e91dbbb5732b3c4,SKU-005,91d9bffab83acca4,Bags,Bangalore,5,2321.26,2499,7.1,11606.300000000001,Net Banking,processing,2026-03-17,0,0,0,0
ORD100849,CUST4630,0644b47fd2dccc9f,97af0db50b2bd785,SKU-001,5cb733bab29ce00d,Electronics,Hyderabad,1,3068.82,4199,26.9,3068.82,COD,delivered,2026-02-08,0,0,0,0
ORD100502,CUST2261,422a6dc2cefe9ffc,e81f6c6ca29c11bb,SKU-010,3698eeb2a7c00e49,Electronics,Delhi,5,2935.21,3499,16.1,14676.05,COD,cancelled,2025-11-15,0,0,0,0
ORD101116,CUST4931,b9ff715cba61b6bc,27c8fc2028fad43e,SKU-008,d4ed859acbd2c963,Nutrition,Mumbai,5,1849.27,2199,15.9,9246.35,COD,returned,2026-03-26,1,0,0,0
ORD100221,CUST1858,36cc76ae4d28848e,5d46e1101b507222,SKU-010,3698eeb2a7c00e49,Electronics,Mumbai,5,2638.17,3499,24.6,13190.85,COD,cancelled,2026-03-31,0,0,0,0
ORD100971,CUST2796,f36b0e397e51c855,f8ba1a705c23664a,SKU-001,5cb733bab29ce00d,Electronics,Delhi,2,3962.96,4199,5.6,7925.92,Credit Card,delivered,2025-11-02,0,0,0,0
ORD100531,CUST1347,89c7057ecd88293d,fa21eb28c6dc5acd,SKU-004,a7c9ac52a64b790c,Appliances,Delhi,3,4542.91,4999,9.1,13628.73,Credit Card,processing,2026-02-02,0,0,0,0
ORD100240,CUST4551,29db516909836e68,8e9673b5c404b0c3,SKU-009,34c4bf1f0d0594ec,Home,Kolkata,1,739.94,999,25.9,739.94,Net Banking,delivered,2025-12-10,0,0,0,0
ORD100144,CUST3939,dfb41b70772226be,ea5900191bcc3cfd,SKU-002,cdaf51ea49970fea,Footwear,Hyderabad,3,3143.07,3499,10.2,9429.210000000001,Net Banking,cancelled,2026-03-04,0,0,0,0
ORD100296,CUST3056,d4262b67291f0f43,ba7b2334eb5646f6,SKU-010,3698eeb2a7c00e49,Electronics,Delhi,2,2949.23,3499,15.7,5898.46,UPI,returned,2025-10-09,1,0,0,0
ORD100622,CUST2849,674978eaddaf7c25,4d451055a0775d67,SKU-002,cdaf51ea49970fea,Footwear,Bangalore,2,2711.31,3499,22.5,5422.62,Net Banking,returned,2025-12-21,1,0,0,0
ORD101007,CUST1801,01a5faa0882621d8,b9f4622bb5bfb1d4,SKU-001,5cb733bab29ce00d,Electronics,Kolkata,2,3111.72,4199,25.9,6223.44,Wallet,delivered,2026-03-22,0,0,0,0
ORD100331,CUST2526,62f61b1deb5b0ec5,998de2bcd4a986ff,SKU-003,10259d3e3df7395d,Fitness,Ahmedabad,3,1048.63,1299,19.3,3145.8900000000003,Wallet,shipped,2025-10-24,0,0,0,0
ORD100068,CUST1292,d92c2900a8a68085,09f4e5577cc271d9,SKU-007,a0ca9fcc2e211a4d,Apparel,Bangalore,1,3452.61,3999,13.7,3452.61,Debit Card,shipped,2025-11-06,0,0,0,0
ORD100835,CUST4914,27e04161108ec02e,8164a1cbd3ae9fa7,SKU-010,3698eeb2a7c00e49,Electronics,Bangalore,3,3180.63,3499,9.1,9541.89,COD,shipped,2025-10-12,0,0,0,0
ORD100709,CUST2724,459d30ff3593a5ce,1510725aba01d6b7,SKU-010,3698eeb2a7c00e49,Electronics,Bangalore,2,3398.62,3499,2.9,6797.24,UPI,shipped,2025-12-30,0,0,0,0
ORD100745,CUST1195,069d30d0fe1209c1,9709359d04851a01,SKU-004,a7c9ac52a64b790c,Appliances,Chennai,1,4838.06,4999,3.2,4838.06,UPI,cancelled,2026-03-28,0,0,0,0
ORD100499,CUST3660,366c8d3441f3b922,8cc358531d13145a,SKU-009,34c4bf1f0d0594ec,Home,Delhi,1,820.88,999,17.8,820.88,COD,processing,2026-02-20,0,0,0,0
ORD100163,CUST2182,a6852acc8386341c,ced3812ce761de63,SKU-006,2e5a38b444f293be,Electronics,Chennai,1,12301.8,14999,18.0,12301.8,UPI,processing,2026-02-19,0,0,0,0
ORD100445,CUST4479,7243af04e6368e66,nan,SKU-006,2e5a38b444f293be,Electronics,Delhi,4,12373.52,14999,17.5,49494.08,COD,delivered,2026-03-17,0,0,1,0
ORD100821,CUST4047,95f00b2f8f5e139b,0da2368567443c6e,SKU-002,cdaf51ea49970fea,Footwear,Bangalore,2,2748.36,3499,21.5,5496.72,Wallet,returned,2026-01-16,1,0,0,0
ORD100720,CUST4213,1472db875a543861,0860e859e0761e88,SKU-001,5cb733bab29ce00d,Electronics,Ahmedabad,3,4038.83,4199,3.8,12116.49,COD,delivered,2025-10-21,0,0,0,0
ORD101034,CUST1688,nan,2db9e68f535afbe8,SKU-006,2e5a38b444f293be,Electronics,Hyderabad,5,13972.97,14999,6.8,69864.84999999999,UPI,cancelled,2025-11-23,0,1,0,0
ORD100498,CUST2439,0a8be3801abdc27f,50e50b0de7f57d89,SKU-006,2e5a38b444f293be,Electronics,Delhi,4,12692.93,14999,15.4,50771.72,UPI,cancelled,2025-10-29,0,0,0,0
ORD100715,CUST2190,83adc6da4e99e077,e859e751d7d54488,SKU-006,2e5a38b444f293be,Electronics,Mumbai,1,10831.07,14999,27.8,10831.07,UPI,delivered,2025-11-06,0,0,0,0
ORD100732,CUST2944,b7c8a26c256fad98,d5c5ed003478c47b,SKU-007,a0ca9fcc2e211a4d,Apparel,Delhi,2,3937.45,3999,1.5,7874.9,Debit Card,returned,2025-11-18,1,0,0,0
ORD100284,CUST2206,b19c68305349b1a3,f70cc5d9c55e3b9d,SKU-004,a7c9ac52a64b790c,Appliances,Kolkata,5,4720.74,4999,5.6,23603.699999999997,COD,shipped,2026-03-26,0,0,0,0
ORD100562,CUST3323,08746883101c43de,db12da5c36f49f29,SKU-008,d4ed859acbd2c963,Nutrition,Ahmedabad,5,1978.56,2199,10.0,9892.8,Credit Card,cancelled,2025-12-17,0,0,0,0
ORD100310,CUST3773,b1985ff4028dabaf,f2bf629ee510f14f,SKU-007,a0ca9fcc2e211a4d,Apparel,Chennai,3,3349.96,3999,16.2,10049.880000000001,Net Banking,cancelled,2025-12-17,0,0,0,0
ORD100162,CUST1033,1ab7944292af8199,f25ae2283b41aca7,SKU-001,5cb733bab29ce00d,Electronics,Ahmedabad,1,3293.72,4199,21.6,3293.72,COD,shipped,2026-02-15,0,0,0,0
ORD100401,CUST4130,67a80beb09f52771,f20d9af4affcd5ed,SKU-010,3698eeb2a7c00e49,Electronics,Hyderabad,3,2966.11,3499,15.2,8898.33,UPI,cancelled,2025-11-16,0,0,0,0
ORD100509,CUST2737,a6d459f436113773,53a22b7d0de9d04f,SKU-008,d4ed859acbd2c963,Nutrition,Bangalore,5,2153.03,2199,2.1,10765.150000000001,COD,cancelled,2026-02-08,0,0,0,0
ORD100022,CUST4856,e3e27885e4daf34a,4243d2f3e18e4284,SKU-003,10259d3e3df7395d,Fitness,Chennai,1,1141.19,1299,12.1,1141.19,UPI,returned,2025-10-31,1,0,0,0
ORD100789,CUST3776,50344229efb6ec8d,41a719715c95257a,SKU-005,91d9bffab83acca4,Bags,Kolkata,2,2492.3,2499,0.3,4984.6,Debit Card,processing,2026-01-17,0,0,0,0
ORD100928,CUST2360,cd553248bd534d8d,2278f8450c5514e2,SKU-004,a7c9ac52a64b790c,Appliances,Delhi,2,3971.87,4999,20.5,7943.74,COD,delivered,2025-11-17,0,0,0,0
ORD100277,CUST3057,e06151b265191251,c923ee87dd7068c3,SKU-007,a0ca9fcc2e211a4d,Apparel,Ahmedabad,3,3374.78,3999,15.6,10124.34,Credit Card,processing,2026-02-22,0,0,0,0
ORD100973,CUST2000,bb4d705b7921cea9,97694326591f89e9,SKU-004,a7c9ac52a64b790c,Appliances,Pune,4,4568.79,4999,8.6,18275.16,UPI,shipped,2026-03-17,0,0,0,0
ORD100483,CUST3252,c424c1809278ff1f,nan,SKU-005,91d9bffab83acca4,Bags,Hyderabad,3,2341.71,2499,6.3,7025.13,Net Banking,shipped,2026-02-07,0,0,1,0
ORD100400,CUST1027,be24e72a848b6197,9a5b2c10e038323c,SKU-003,10259d3e3df7395d,Fitness,Delhi,1,956.02,1299,26.4,956.02,Net Banking,cancelled,2026-03-07,0,0,0,0
ORD100956,CUST1184,nan,c12a3af38c0ed362,SKU-003,10259d3e3df7395d,Fitness,Pune,3,1138.78,1299,12.3,3416.34,UPI,returned,2025-10-18,1,1,0,0
ORD100097,CUST3808,f03951187745c797,466246f9aa45bb8e,SKU-004,a7c9ac52a64b790c,Appliances,Chennai,4,4166.21,4999,16.7,16664.84,COD,processing,2025-10-26,0,0,0,0
ORD101087,CUST1093,bf0f5d736e021921,0e57a9b6e98b941f,SKU-006,2e5a38b444f293be,Electronics,Ahmedabad,5,11623.96,14999,22.5,58119.799999999996,Credit Card,delivered,2026-01-03,0,0,0,0
ORD100188,CUST1731,c0c31359962720ee,84bf6a66b225aa5c,SKU-007,a0ca9fcc2e211a4d,Apparel,Bangalore,1,3618.37,3999,9.5,3618.37,Credit Card,processing,2025-10-31,0,0,0,0
ORD100607,CUST3559,90f254d27588b65b,2c4f126e6437618a,SKU-007,a0ca9fcc2e211a4d,Apparel,Kolkata,5,3175.23,3999,20.6,15876.15,UPI,returned,2025-12-04,1,0,0,0
ORD100154,CUST4828,999c808a0513882f,2e63bd57cd970659,SKU-002,cdaf51ea49970fea,Footwear,Bangalore,5,2609.92,3499,25.4,13049.6,UPI,delivered,2025-12-22,0,0,0,0
ORD100176,CUST1763,f6082f285bfef69d,0bbdc0fd4bc19834,SKU-007,a0ca9fcc2e211a4d,Apparel,Mumbai,2,3919.73,3999,2.0,7839.46,UPI,returned,2026-02-04,1,0,0,0
ORD100677,CUST2204,815c526760efa534,43d476750b71f604,SKU-009,34c4bf1f0d0594ec,Home,Hyderabad,2,734.59,999,26.5,1469.18,COD,processing,2025-12-17,0,0,0,0
ORD101081,CUST3279,74f918aa986fc22f,f5f173abae43fd8c,SKU-010,3698eeb2a7c00e49,Electronics,Kolkata,3,3042.27,3499,13.1,9126.81,UPI,delivered,2025-12-12,0,0,0,0
ORD100014,CUST2849,674978eaddaf7c25,e4edea8fc086bbc9,SKU-005,91d9bffab83acca4,Bags,Pune,4,2495.36,2499,0.1,9981.44,Credit Card,cancelled,2026-02-10,0,0,0,0
ORD100374,CUST2923,f06195e8f8589e2b,a11554ac58e3a71c,SKU-006,2e5a38b444f293be,Electronics,Chennai,2,10691.93,14999,28.7,21383.86,Net Banking,processing,2026-01-08,0,0,0,0
ORD100409,CUST2331,ec027e46bd4e14ff,b535e368afd73671,SKU-010,3698eeb2a7c00e49,Electronics,Bangalore,5,3131.46,3499,10.5,15657.3,UPI,shipped,2025-12-30,0,0,0,0
ORD100152,CUST2682,00bad8561e8e8b31,85d54e667ab1b43a,SKU-010,3698eeb2a7c00e49,Electronics,Kolkata,1,2518.32,3499,28.0,2518.32,Net Banking,cancelled,2026-02-12,0,0,0,0
ORD101058,CUST2266,478b188d227c6a61,a30a76b641abe738,SKU-010,3698eeb2a7c00e49,Electronics,Pune,2,2585.65,3499,26.1,5171.3,UPI,delivered,2025-10-24,0,0,0,0
ORD101010,CUST2970,49dbf4317649d5fd,c47e00505e78ce8f,SKU-008,d4ed859acbd2c963,Nutrition,Kolkata,4,2064.91,2199,6.1,8259.64,COD,processing,2026-02-17,0,0,0,0
ORD101026,CUST1663,8e811bf6f7107e33,a381aad9f265887f,SKU-002,cdaf51ea49970fea,Footwear,Kolkata,4,3183.31,3499,9.0,12733.24,UPI,delivered,2025-10-04,0,0,0,0
ORD100868,CUST4078,68c8b4f05453bfca,34b507fa62054744,SKU-001,5cb733bab29ce00d,Electronics,Hyderabad,1,3335.58,4199,20.6,3335.58,COD,delivered,2025-12-31,0,0,0,0
ORD100025,CUST1646,4cc5901a6279f856,3f7a01a0383a1f3b,SKU-003,10259d3e3df7395d,Fitness,Chennai,3,1252.57,1299,3.6,3757.71,UPI,processing,2025-12-12,0,0,0,0
ORD100429,CUST1087,63f7291c15588588,701491a67eb27d1f,SKU-006,2e5a38b444f293be,Electronics,Pune,5,14047.59,14999,6.3,70237.95,UPI,cancelled,2025-11-19,0,0,0,0
ORD100394,CUST1926,4e1ffb82ef7ce5c7,5ac409ffcdca4ebe,SKU-002,cdaf51ea49970fea,Footwear,Pune,1,3026.21,3499,13.5,3026.21,Debit Card,processing,2025-12-10,0,0,0,0
ORD100145,CUST3611,5262ecd704d01bef,bd361f6ca175ec3f,SKU-010,3698eeb2a7c00e49,Electronics,Mumbai,4,2737.5,3499,21.8,10950.0,UPI,delivered,2026-03-21,0,0,0,0
ORD100156,CUST1332,nan,e5ad234ca77c7d46,SKU-003,10259d3e3df7395d,Fitness,Pune,5,1190.13,1299,8.4,5950.650000000001,Credit Card,delivered,2025-10-08,0,1,0,0
ORD100463,CUST4465,0f6e161ae8561cfb,c70843e7c6fd44f9,SKU-001,5cb733bab29ce00d,Electronics,Ahmedabad,3,3039.42,4199,27.6,9118.26,COD,delivered,2026-02-06,0,0,0,0
ORD100475,CUST2139,318b1463b63200d5,e00297d8391f1c15,SKU-008,d4ed859acbd2c963,Nutrition,Mumbai,1,1935.92,2199,12.0,1935.92,UPI,delivered,2026-02-18,0,0,0,0
ORD100474,CUST4615,2991ca81f78f1647,747af36a0f7d2675,SKU-001,5cb733bab29ce00d,Electronics,Ahmedabad,4,3566.16,4199,15.1,14264.64,COD,delivered,2026-03-05,0,0,0,0
ORD100412,CUST1753,2760e9812ca75311,992f0fed0c9f88d4,SKU-006,2e5a38b444f293be,Electronics,Ahmedabad,5,12843.35,14999,14.4,64216.75,UPI,returned,2025-11-12,1,0,0,0
ORD100332,CUST4629,7adcd395c9f310cd,df22693173adf661,SKU-005,91d9bffab83acca4,Bags,Ahmedabad,4,2266.52,2499,9.3,9066.08,UPI,returned,2026-03-16,1,0,0,0
ORD100472,CUST4568,500d500a710fa680,e01f6ac6c92ed7a3,SKU-007,a0ca9fcc2e211a4d,Apparel,Bangalore,5,3255.91,3999,18.6,16279.55,UPI,processing,2026-02-22,0,0,0,0
ORD100476,CUST3732,6835854e86a9d9a8,d8d074109c490850,SKU-003,10259d3e3df7395d,Fitness,Mumbai,1,1163.88,1299,10.4,1163.88,UPI,delivered,2025-10-09,0,0,0,0
ORD100419,CUST2729,ef480a35bf7cc81d,c238f5fb172108e6,SKU-003,10259d3e3df7395d,Fitness,Chennai,4,1232.14,1299,5.1,4928.56,Debit Card,shipped,2025-10-21,0,0,0,0
ORD100361,CUST1024,e157ef6759509d1a,5e927602859456fd,SKU-007,a0ca9fcc2e211a4d,Apparel,Kolkata,4,3178.89,3999,20.5,12715.56,UPI,delivered,2026-02-14,0,0,0,0
ORD100707,CUST4225,ffad36b64569d89a,nan,SKU-005,91d9bffab83acca4,Bags,Kolkata,4,2050.44,2499,17.9,8201.76,COD,delivered,2026-03-03,0,0,1,0
ORD101053,CUST3309,ade63ab2b3a92ab4,a96de791ea5bdfe9,SKU-009,34c4bf1f0d0594ec,Home,Ahmedabad,2,841.72,999,15.7,1683.44,UPI,processing,2026-01-04,0,0,0,0
ORD101006,CUST2775,057b9a7daa944301,d43ac03b62966b36,SKU-005,91d9bffab83acca4,Bags,Delhi,4,2222.08,2499,11.1,8888.32,UPI,processing,2025-10-10,0,0,0,0
ORD100601,CUST1231,5e05d51e2cb44214,c4a20f21e98945bc,SKU-007,a0ca9fcc2e211a4d,Apparel,Pune,1,3312.95,3999,17.2,3312.95,UPI,returned,2025-12-29,1,0,0,0
ORD100775,CUST1012,56b7ad564fe9f54e,e4ab4a0648b0347c,SKU-007,a0ca9fcc2e211a4d,Apparel,Pune,4,3532.09,3999,11.7,14128.36,UPI,processing,2025-10-26,0,0,0,0
ORD100194,CUST2939,868e33708a0d9acf,ed2bd381945dfa6f,SKU-007,a0ca9fcc2e211a4d,Apparel,Kolkata,4,2978.32,3999,25.5,11913.28,Wallet,delivered,2026-02-15,0,0,0,0
ORD101069,CUST2885,af087242846a8dcd,26a98f5f628bc47c,SKU-007,a0ca9fcc2e211a4d,Apparel,Mumbai,1,3356.88,3999,16.1,3356.88,COD,delivered,2026-02-03,0,0,0,0
ORD101079,CUST1132,f9c83fccb38e0c84,9ea232df85af33f1,SKU-004,a7c9ac52a64b790c,Appliances,Kolkata,5,4545.68,4999,9.1,22728.4,Net Banking,shipped,2026-01-12,0,0,0,0
ORD100881,CUST1334,f9a69fc91d94c052,efac2c6c5d611ce4,SKU-005,91d9bffab83acca4,Bags,Delhi,2,1811.97,2499,27.5,3623.94,Debit Card,shipped,2026-01-12,0,0,0,0
ORD100977,CUST2765,97d1a4d3d8c0dd25,4dd9e455426ccc08,SKU-008,d4ed859acbd2c963,Nutrition,Kolkata,1,1687.37,2199,23.3,1687.37,Net Banking,delivered,2026-03-18,0,0,0,0
ORD100511,CUST4519,103aad30242aaf5a,34a9a697d9b6beb4,SKU-002,cdaf51ea49970fea,Footwear,Delhi,5,2954.77,3499,15.6,14773.85,UPI,delivered,2026-02-12,0,0,0,0
ORD100379,CUST3099,nan,21be1d53fb1469fc,SKU-004,a7c9ac52a64b790c,Appliances,Bangalore,1,3691.09,4999,26.2,3691.09,UPI,delivered,2026-03-11,0,1,0,0
ORD100491,CUST4642,nan,f4a6ed0cf0b3c11e,SKU-001,5cb733bab29ce00d,Electronics,Delhi,3,4113.77,4199,2.0,12341.310000000001,UPI,processing,2026-01-28,0,1,0,0
ORD100366,CUST1275,7d6a20a06f1769f7,d95d7c89dcaff573,SKU-009,34c4bf1f0d0594ec,Home,Delhi,4,892.51,999,10.7,3570.04,Net Banking,shipped,2026-03-21,0,0,0,0
ORD101194,CUST1183,a0401aac4ee515d0,6277bc240cd4f846,SKU-006,2e5a38b444f293be,Electronics,Chennai,2,14940.89,14999,0.4,29881.78,COD,processing,2026-01-11,0,0,0,0
ORD100893,CUST3276,6d26ffb96670e327,56b61f5285cf3347,SKU-009,34c4bf1f0d0594ec,Home,Bangalore,5,794.45,999,20.5,3972.25,UPI,returned,2025-12-01,1,0,0,0
ORD100268,CUST1557,495df278b9238bef,63bf38464a4dc560,SKU-006,2e5a38b444f293be,Electronics,Chennai,3,12536.57,14999,16.4,37609.71,Wallet,delivered,2025-11-21,0,0,0,0
ORD100582,CUST2247,nan,72b9042d10fb36e4,SKU-006,2e5a38b444f293be,Electronics,Pune,2,14175.73,14999,5.5,28351.46,UPI,delivered,2026-03-31,0,1,0,0
ORD100067,CUST3815,d047712a6a4c0081,e66ee5d92abf5813,SKU-005,91d9bffab83acca4,Bags,Hyderabad,1,1922.84,2499,23.1,1922.84,Credit Card,cancelled,2025-10-19,0,0,0,0
ORD100694,CUST3276,6d26ffb96670e327,05379b7cc613bbb6,SKU-010,3698eeb2a7c00e49,Electronics,Mumbai,4,2453.79,3499,29.9,9815.16,UPI,delivered,2026-01-14,0,0,0,0
ORD100620,CUST2068,25a21b5ccf6d1c87,dec12164fc85ce8d,SKU-006,2e5a38b444f293be,Electronics,Delhi,4,14444.46,14999,3.7,57777.84,Net Banking,delivered,2026-03-28,0,0,0,0
ORD100697,CUST3022,bed4211c753890f6,bc1405e36c302e71,SKU-004,a7c9ac52a64b790c,Appliances,Hyderabad,1,4723.48,4999,5.5,4723.48,Credit Card,delivered,2025-11-29,0,0,0,0
ORD100714,CUST4306,bf294866428910cf,4639f3db356e1394,SKU-004,a7c9ac52a64b790c,Appliances,Chennai,4,4434.99,4999,11.3,17739.96,UPI,cancelled,2025-12-24,0,0,0,0
ORD100370,CUST1313,9a303a87e77502eb,cd568479e8f38cc7,SKU-005,91d9bffab83acca4,Bags,Chennai,2,2417.51,2499,3.3,4835.02,COD,shipped,2026-03-10,0,0,0,0
ORD100602,CUST2335,nan,29b28a7ec4ab2aa0,SKU-002,cdaf51ea49970fea,Footwear,Bangalore,3,2569.46,3499,26.6,7708.38,COD,delivered,2026-02-15,0,1,0,0
ORD100872,CUST3571,8d0a8f27032afe33,272d240cbfa67ba0,SKU-001,5cb733bab29ce00d,Electronics,Delhi,4,3240.51,4199,22.8,12962.04,Debit Card,delivered,2026-02-23,0,0,0,0
ORD100090,CUST2494,1aeb7bc96c83e0e9,c744b71279f2fa82,SKU-002,cdaf51ea49970fea,Footwear,Ahmedabad,1,2773.59,3499,20.7,2773.59,COD,delivered,2026-02-26,0,0,0,0
ORD100741,CUST1299,dbf629f8c959a9c6,d91f1b2ae1388b0f,SKU-003,10259d3e3df7395d,Fitness,Mumbai,3,990.11,1299,23.8,2970.33,COD,cancelled,2025-10-07,0,0,0,0
ORD100021,CUST1234,c90e322465784699,8645c4725eb9c80c,SKU-003,10259d3e3df7395d,Fitness,Mumbai,2,1024.93,1299,21.1,2049.86,UPI,delivered,2025-12-20,0,0,0,0
ORD100456,CUST2013,61a9813e2e8bcbad,70dc68fa0430bd75,SKU-003,10259d3e3df7395d,Fitness,Ahmedabad,2,1104.4,1299,15.0,2208.8,UPI,delivered,2025-10-11,0,0,0,0
ORD100733,CUST3471,cf46378578742a8f,8d137b7e9d02266e,SKU-002,cdaf51ea49970fea,Footwear,Bangalore,2,2558.8,3499,26.9,5117.6,COD,delivered,2026-03-26,0,0,0,0
ORD100690,CUST4823,06e21e5523d87670,77f2f27dbdaf5069,SKU-010,3698eeb2a7c00e49,Electronics,Bangalore,3,3134.82,3499,10.4,9404.460000000001,COD,delivered,2025-10-16,0,0,0,0
ORD100791,CUST4675,8229328ab2be3455,d5312f5e179f6082,SKU-008,d4ed859acbd2c963,Nutrition,Ahmedabad,2,1920.05,2199,12.7,3840.1,UPI,cancelled,2025-12-14,0,0,0,0
ORD100440,CUST4793,b3d33219f72004ef,de9680215e714e1d,SKU-007,a0ca9fcc2e211a4d,Apparel,Chennai,3,3529.21,3999,11.7,10587.630000000001,COD,returned,2026-02-18,1,0,0,0
ORD100634,CUST2926,ab9871635b418279,767011a737621533,SKU-001,5cb733bab29ce00d,Electronics,Chennai,2,3126.52,4199,25.5,6253.04,Wallet,delivered,2025-10-10,0,0,0,0
ORD100061,CUST4410,b962288920375cab,756144251e72fd99,SKU-004,a7c9ac52a64b790c,Appliances,Hyderabad,2,4606.99,4999,7.8,9213.98,UPI,shipped,2025-10-26,0,0,0,0
ORD100987,CUST2746,18f859328c378768,c3fca2e265275585,SKU-010,3698eeb2a7c00e49,Electronics,Kolkata,3,3319.65,3499,5.1,9958.95,Net Banking,delivered,2026-03-14,0,0,0,0
ORD100505,CUST4491,f44c46f5a3ee1fab,fd5ba108a15770a1,SKU-007,a0ca9fcc2e211a4d,Apparel,Mumbai,3,3987.35,3999,0.3,11962.05,UPI,returned,2025-11-02,1,0,0,0
ORD100064,CUST1485,148c831fe0a07dee,d0c94efc24f0cab1,SKU-003,10259d3e3df7395d,Fitness,Hyderabad,2,1225.4,1299,5.7,2450.8,Credit Card,delivered,2025-12-03,0,0,0,0
ORD100063,CUST1467,05b9375a7267e47b,d784b655b77fe389,SKU-008,d4ed859acbd2c963,Nutrition,Mumbai,4,1764.06,2199,19.8,7056.24,UPI,shipped,2026-01-31,0,0,0,0
ORD100859,CUST3872,a9f7dfe705300e4e,c3489e3e671e96d6,SKU-007,a0ca9fcc2e211a4d,Apparel,Kolkata,1,3634.44,3999,9.1,3634.44,UPI,processing,2025-10-14,0,0,0,0
ORD100165,CUST4814,6b754d08b8e5a547,66202f8cc03bd708,SKU-006,2e5a38b444f293be,Electronics,Bangalore,4,12836.14,14999,14.4,51344.56,Debit Card,delivered,2025-12-23,0,0,0,0
ORD100880,CUST1874,428eecfbcca3ebb7,9fdb6e833f593a77,SKU-010,3698eeb2a7c00e49,Electronics,Pune,4,2514.8,3499,28.1,10059.2,Debit Card,returned,2026-01-30,1,0,0,0
ORD100257,CUST4037,1601ec15de8f1f3c,9618fc93b65e0ece,SKU-002,cdaf51ea49970fea,Footwear,Mumbai,4,3092.03,3499,11.6,12368.12,UPI,shipped,2026-03-20,0,0,0,0
ORD100226,CUST2950,d0b5cf4d49466a41,a8f94c658538facc,SKU-006,2e5a38b444f293be,Electronics,Chennai,3,12043.0,14999,19.7,36129.0,Debit Card,cancelled,2025-12-29,0,0,0,0
